scorer,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000,DLC_resnet101_guitest6-25shuffle1_50000
bodyparts,lefthand,lefthand,lefthand,righthand,righthand,righthand,leftfoot,leftfoot,leftfoot,rightfoot,rightfoot,rightfoot,mouth,mouth,mouth
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1062,1539.77001953125,357.2762451171875,0.22512996196746826,1537.710205078125,363.2827453613281,0.7231495976448059,1519.3079833984375,635.5958862304688,0.8042477369308472,1374.9521484375,568.2494506835938,0.9678130149841309,1628.781494140625,314.13812255859375,0.47644537687301636
1063,1540.4742431640625,356.8811950683594,0.4167357087135315,1538.739990234375,360.305419921875,0.6640125513076782,1518.8822021484375,632.6619873046875,0.5763170719146729,1521.4915771484375,632.9136352539062,0.8082631826400757,1401.7366943359375,501.1202087402344,0.5611537098884583
1064,1540.6376953125,355.7745361328125,0.3317350447177887,1538.4437255859375,361.614990234375,0.6885015964508057,1520.7822265625,627.529052734375,0.8760437369346619,1524.2373046875,627.8296508789062,0.7164171934127808,1608.4444580078125,328.19305419921875,0.6071950197219849
1065,1541.7294921875,354.7049560546875,0.36569058895111084,1539.6044921875,361.7838134765625,0.7202772498130798,1522.971923828125,622.4452514648438,0.7943693399429321,1468.6658935546875,405.7081604003906,0.9360092282295227,1472.2000732421875,406.1904602050781,0.43477824330329895
1066,1545.5498046875,347.95477294921875,0.9346048831939697,1543.49853515625,348.4906921386719,0.7835437059402466,1524.476806640625,618.3239135742188,0.8114231824874878,1469.07763671875,415.5367736816406,0.9390969276428223,1472.3204345703125,407.5640563964844,0.33447936177253723
1067,1473.5933837890625,393.0654296875,0.1566195785999298,1565.2022705078125,304.62396240234375,0.6566399931907654,1524.1341552734375,614.0689086914062,0.7999890446662903,1469.2928466796875,415.65771484375,0.9542598128318787,1465.8421630859375,510.91925048828125,0.5330177545547485
1068,1572.8758544921875,267.2644348144531,0.6234441995620728,1571.76611328125,269.35845947265625,0.9054698944091797,1536.7774658203125,571.3753051757812,0.10626301169395447,1469.3974609375,409.0322570800781,0.9406446814537048,1670.88330078125,245.09544372558594,0.9553626775741577
1069,1589.984130859375,234.09451293945312,0.32080790400505066,1588.21728515625,240.20217895507812,0.7455476522445679,1554.2943115234375,526.3374633789062,0.13667863607406616,1469.555419921875,414.98468017578125,0.9431205987930298,1471.338623046875,508.3785400390625,0.8891462087631226
1070,1398.5018310546875,434.1180114746094,0.2094171941280365,1655.9700927734375,369.9186706542969,0.5659815669059753,1579.8604736328125,490.1161193847656,0.08110898733139038,1469.724853515625,408.98736572265625,0.9306073784828186,1686.8060302734375,195.76651000976562,0.9173234701156616
1071,1609.280029296875,448.8210754394531,0.12257620692253113,1595.5052490234375,236.07357788085938,0.6017354130744934,1468.4002685546875,409.6460266113281,0.057350337505340576,1469.9620361328125,408.724609375,0.943102240562439,1677.59130859375,211.1658477783203,0.9133613109588623
1072,1625.381591796875,430.07476806640625,0.23159795999526978,1621.245361328125,436.1286315917969,0.8330494165420532,1624.988037109375,434.1110534667969,0.048027634620666504,1468.630859375,416.5840148925781,0.9562866687774658,1671.06640625,200.02215576171875,0.9818029403686523
1073,1664.746337890625,362.3931579589844,0.14956489205360413,1660.9029541015625,365.8533630371094,0.6996427774429321,1662.2611083984375,363.2614440917969,0.05321630835533142,1469.201904296875,417.5289611816406,0.9607893228530884,1669.4154052734375,192.7344207763672,0.9725264310836792
1074,1665.64404296875,361.44476318359375,0.18167898058891296,1661.7236328125,362.0724182128906,0.860429048538208,1663.934326171875,360.78387451171875,0.045250654220581055,1468.9560546875,417.1591796875,0.9616458415985107,1672.67919921875,179.95330810546875,0.9809742569923401
1075,1597.5740966796875,228.7404022216797,0.13840588927268982,1663.4267578125,351.3532409667969,0.7107142210006714,1659.412353515625,413.2560119628906,0.09489735960960388,1468.1776123046875,415.63897705078125,0.9675689935684204,1683.33544921875,168.5524139404297,0.957794725894928
1076,1663.0286865234375,409.6311340332031,0.12011396884918213,1595.2081298828125,235.004150390625,0.5893266797065735,1661.2608642578125,411.94232177734375,0.12101644277572632,1467.7723388671875,415.7828063964844,0.9596741199493408,1682.224365234375,196.6444854736328,0.6104268431663513
1077,1706.7440185546875,240.6181182861328,0.5037251114845276,1595.4332275390625,234.8892059326172,0.5351974964141846,1664.1661376953125,410.3001708984375,0.11003687977790833,1468.538330078125,410.38592529296875,0.9436931014060974,1704.4273681640625,241.88404846191406,0.36681103706359863
1078,1719.1717529296875,212.7002410888672,0.42110976576805115,1716.3167724609375,218.29898071289062,0.602675199508667,1666.414306640625,411.96453857421875,0.1385248601436615,1469.9434814453125,408.07464599609375,0.9600241780281067,1717.091552734375,214.5709228515625,0.8116049766540527
1079,1725.7659912109375,201.80429077148438,0.461495965719223,1723.1522216796875,204.17247009277344,0.6180158257484436,1725.62158203125,201.95974731445312,0.36321818828582764,1471.8453369140625,405.6484069824219,0.9739441871643066,1474.60888671875,403.5107727050781,0.2593575417995453
1080,1730.7210693359375,201.89488220214844,0.3230369985103607,1631.276611328125,435.9179992675781,0.6693717241287231,1730.8660888671875,201.9057159423828,0.2262473702430725,1485.2969970703125,389.0318908691406,0.9787263870239258,1488.6302490234375,381.8249206542969,0.277027428150177
1081,1731.9346923828125,201.07391357421875,0.4102877974510193,1529.6417236328125,336.430908203125,0.6770627498626709,1731.956787109375,201.26329040527344,0.13514211773872375,1669.4263916015625,409.9629211425781,0.9008849859237671,1532.6376953125,319.9377136230469,0.6537560820579529
1082,1603.153076171875,228.45669555664062,0.5913189053535461,1665.603759765625,410.3633117675781,0.5619297027587891,1733.6168212890625,199.08094787597656,0.09023076295852661,1567.7034912109375,260.1438903808594,0.7653474807739258,1571.2376708984375,260.4563903808594,0.40154486894607544
1083,1732.513427734375,200.3607177734375,0.645932674407959,1661.938232421875,410.7195739746094,0.5733206868171692,1732.93115234375,198.18185424804688,0.14217734336853027,1570.8388671875,265.99920654296875,0.8867877721786499,1616.18115234375,200.40382385253906,0.6930319666862488
1084,1730.92529296875,200.37522888183594,0.6163818836212158,1653.8895263671875,406.4534606933594,0.8336382508277893,1731.9385986328125,198.2143096923828,0.12139245867729187,1570.5545654296875,265.1712951660156,0.9266266822814941,1574.711669921875,262.5092468261719,0.25815361738204956
1085,1729.4034423828125,199.7335662841797,0.6017889976501465,1569.985107421875,271.9712829589844,0.3381634056568146,1571.0418701171875,266.362548828125,0.19872644543647766,1572.5048828125,268.14324951171875,0.9096454381942749,1575.1217041015625,263.0555725097656,0.20405393838882446
1086,1727.5821533203125,198.77951049804688,0.39773398637771606,1570.349609375,271.58966064453125,0.3706406056880951,1571.480224609375,265.3115539550781,0.21428358554840088,1572.4671630859375,265.3743896484375,0.9113620519638062,1702.259765625,266.9928283691406,0.382951021194458
1087,1728.0877685546875,190.68408203125,0.2283405065536499,1570.139892578125,271.15972900390625,0.3802885115146637,1571.536865234375,265.25146484375,0.14629414677619934,1572.7615966796875,265.72479248046875,0.922243058681488,1700.3792724609375,268.12823486328125,0.4180483818054199
1088,1590.1575927734375,160.75917053222656,0.07941919565200806,1570.04833984375,272.7784423828125,0.4029628336429596,1572.463623046875,266.72943115234375,0.14223667979240417,1696.27392578125,272.6245422363281,0.8583504557609558,1591.989501953125,164.3357391357422,0.5093070864677429
1089,1583.9976806640625,165.00872802734375,0.12815576791763306,1578.1253662109375,163.97335815429688,0.3888627886772156,1571.6162109375,267.4778137207031,0.20405128598213196,1694.6273193359375,276.1331481933594,0.8777815103530884,1587.0587158203125,167.1291961669922,0.6143787503242493
1090,1578.707763671875,160.8686065673828,0.1467876434326172,1569.3758544921875,274.166748046875,0.2987707853317261,1571.4588623046875,268.67095947265625,0.2174382507801056,1573.0750732421875,270.5057678222656,0.8444187641143799,1578.91162109375,165.67210388183594,0.8778680562973022
1091,1563.7547607421875,153.4186248779297,0.09279647469520569,1568.853515625,282.32733154296875,0.2971789836883545,1571.061767578125,268.3153991699219,0.2510644793510437,1572.7015380859375,270.0761413574219,0.8518825173377991,1561.0625,159.4935760498047,0.8173072338104248
1092,1571.830322265625,277.4487609863281,0.04324677586555481,1568.6434326171875,281.5318298339844,0.2936282753944397,1571.2596435546875,268.40020751953125,0.42343008518218994,1572.9193115234375,270.2594299316406,0.7868282794952393,1541.5625,163.44973754882812,0.888526976108551
1093,1571.7637939453125,277.9107971191406,0.0469706654548645,1568.4796142578125,282.0075378417969,0.3221737742424011,1571.4171142578125,267.80194091796875,0.4074873924255371,1572.968994140625,270.08514404296875,0.7397201657295227,1572.861572265625,269.4866943359375,0.3130396008491516
1094,1571.5382080078125,277.6719665527344,0.04926276206970215,1568.4281005859375,281.85137939453125,0.3086497187614441,1571.3212890625,267.22137451171875,0.5250904560089111,1572.94189453125,269.6937561035156,0.6389560699462891,1576.6856689453125,264.2161865234375,0.3665968179702759
1095,1571.6702880859375,276.80609130859375,0.04803970456123352,1568.1470947265625,281.1728210449219,0.26203426718711853,1571.6876220703125,267.260009765625,0.613030195236206,1573.128662109375,269.809326171875,0.5930991172790527,1576.8480224609375,264.47900390625,0.39455530047416687
1096,1570.91162109375,268.67535400390625,0.03948134183883667,1567.443359375,281.5273742675781,0.2726927399635315,1571.6043701171875,265.4534912109375,0.6008073091506958,1573.554443359375,266.76666259765625,0.5827311277389526,1576.403076171875,263.409912109375,0.37761157751083374
1097,1706.3743896484375,265.7225036621094,0.053538620471954346,1566.59228515625,282.019775390625,0.2925528287887573,1571.586669921875,265.4539794921875,0.5700502395629883,1573.04833984375,268.0890197753906,0.562188446521759,1576.506103515625,263.58642578125,0.38942283391952515
1098,1706.7275390625,265.1247863769531,0.05581369996070862,1567.7755126953125,263.5542297363281,0.3375825881958008,1571.6812744140625,264.0857238769531,0.48881879448890686,1573.4444580078125,266.14166259765625,0.611261785030365,1576.4302978515625,262.5751953125,0.47103098034858704
1099,1705.7984619140625,264.8682556152344,0.06321722269058228,1568.1571044921875,263.7287292480469,0.30809175968170166,1570.92529296875,263.36279296875,0.4042326509952545,1572.554443359375,265.5888977050781,0.717690646648407,1575.3046875,262.0877685546875,0.445422500371933
1100,1706.580322265625,264.38775634765625,0.05652165412902832,1567.564208984375,269.36260986328125,0.28019800782203674,1569.8726806640625,263.81793212890625,0.2624342441558838,1571.792236328125,265.54046630859375,0.7967222929000854,1574.3375244140625,261.9523620605469,0.4344783425331116
1101,1706.527587890625,263.98455810546875,0.06246331334114075,1566.9373779296875,268.501220703125,0.2847278118133545,1569.1728515625,262.6452941894531,0.21427923440933228,1570.940673828125,264.4298095703125,0.8345792889595032,1573.4073486328125,260.5438537597656,0.4702341854572296
1102,1706.1888427734375,263.8683166503906,0.07266843318939209,1566.7587890625,267.94476318359375,0.2713776230812073,1568.2816162109375,262.9145202636719,0.13993149995803833,1569.947509765625,263.7278747558594,0.9047964811325073,1572.322021484375,260.00787353515625,0.3734338879585266
1103,1705.0140380859375,263.8152160644531,0.06779319047927856,1565.770263671875,266.87725830078125,0.2898120582103729,1567.9420166015625,260.63916015625,0.17185640335083008,1569.0311279296875,261.498779296875,0.8696601390838623,1571.2056884765625,257.4382629394531,0.37133651971817017
1104,1705.579345703125,263.5210266113281,0.07913181185722351,1567.07958984375,260.5787048339844,0.2334173619747162,1567.6922607421875,259.7796630859375,0.1704922616481781,1568.4774169921875,260.4278869628906,0.882300615310669,1570.42041015625,256.5387878417969,0.31647711992263794
1105,1705.45751953125,263.5986633300781,0.10088014602661133,1566.8795166015625,261.1513977050781,0.20378515124320984,1566.1231689453125,260.53033447265625,0.10011610388755798,1567.397216796875,260.1275939941406,0.9411832094192505,1569.327880859375,257.2217102050781,0.3075210750102997
1106,1706.036865234375,263.4671936035156,0.10980144143104553,1705.9725341796875,265.23004150390625,0.22734567523002625,1566.322998046875,259.4979248046875,0.13998445868492126,1567.662353515625,259.03240966796875,0.9202516078948975,1569.126220703125,256.3567810058594,0.22986775636672974
1107,1706.3787841796875,263.4981994628906,0.10346221923828125,1706.4678955078125,264.7802429199219,0.27745920419692993,1565.4736328125,259.6634826660156,0.09304407238960266,1567.27197265625,259.3971862792969,0.9503138065338135,1568.6571044921875,256.40496826171875,0.1863972246646881
1108,1705.848876953125,263.5778503417969,0.10010537505149841,1705.9163818359375,264.49688720703125,0.26190268993377686,1565.4486083984375,259.41387939453125,0.08043995499610901,1566.989013671875,259.2807922363281,0.9494116306304932,1568.4007568359375,256.4096984863281,0.15482166409492493
1109,1705.22998046875,263.70489501953125,0.12487959861755371,1703.08056640625,264.730224609375,0.2982010841369629,1565.78125,259.54034423828125,0.11334097385406494,1567.5548095703125,258.9681091308594,0.9389851093292236,1568.631591796875,256.7150573730469,0.15866810083389282
1110,1705.837646484375,263.69207763671875,0.17471367120742798,1705.7398681640625,265.4964904785156,0.3325529992580414,1565.1173095703125,260.2339782714844,0.07629898190498352,1566.81005859375,259.80364990234375,0.9676928520202637,1567.9207763671875,257.0738525390625,0.12713152170181274
1111,1706.314453125,263.5572509765625,0.13354715704917908,1703.5274658203125,265.29083251953125,0.31060945987701416,1705.81884765625,264.3604736328125,0.053538620471954346,1566.0887451171875,259.6282043457031,0.9692577123641968,1568.380126953125,258.4607849121094,0.1054919958114624
1112,1706.2496337890625,263.6407470703125,0.14174234867095947,1703.287841796875,265.22027587890625,0.3387814164161682,1705.8017578125,264.2971496582031,0.054972708225250244,1565.5439453125,259.5175476074219,0.9740991592407227,1567.8406982421875,258.5281066894531,0.10418739914894104
1113,1706.92041015625,263.6662902832031,0.15435299277305603,1703.2022705078125,265.5867919921875,0.38612374663352966,1706.2139892578125,264.4153137207031,0.05418860912322998,1565.5352783203125,258.0871276855469,0.9675766825675964,1708.74169921875,263.3995361328125,0.07994291186332703
1114,1708.1292724609375,263.8563232421875,0.13664990663528442,1703.5799560546875,265.8049621582031,0.3856891989707947,1707.08837890625,264.697265625,0.056263357400894165,1565.347900390625,257.8330383300781,0.9702093601226807,1709.5748291015625,263.5517272949219,0.08530309796333313
1115,1707.8193359375,264.0592956542969,0.12460705637931824,1702.7821044921875,266.0611877441406,0.38005852699279785,1565.270751953125,255.92015075683594,0.05302134156227112,1564.972412109375,257.106201171875,0.9693657159805298,1569.327880859375,254.2010955810547,0.08142030239105225
1116,1709.1015625,264.07525634765625,0.10357740521430969,1703.6361083984375,266.1689453125,0.28566694259643555,1565.4420166015625,255.63751220703125,0.05598127841949463,1565.1817626953125,256.72552490234375,0.9706318974494934,1569.413818359375,253.9307403564453,0.08533579111099243
1117,1709.346435546875,264.11468505859375,0.09295156598091125,1703.64501953125,266.25146484375,0.2264385223388672,1565.981689453125,254.45849609375,0.06178539991378784,1565.8697509765625,255.3441619873047,0.96181720495224,1569.8603515625,252.76754760742188,0.08274674415588379
1118,1709.49755859375,264.1337890625,0.05418875813484192,1578.0303955078125,145.9239959716797,0.19792160391807556,1567.1044921875,254.17808532714844,0.0723523497581482,1566.90380859375,255.18954467773438,0.9445140361785889,1570.6787109375,252.4661102294922,0.07793554663658142
1119,1709.5240478515625,264.1602783203125,0.08540347218513489,1566.741943359375,258.3183288574219,0.22239235043525696,1565.4239501953125,257.987060546875,0.09996572136878967,1567.8001708984375,256.67498779296875,0.9388848543167114,1571.56884765625,253.4715118408203,0.06265822052955627
1120,1710.0322265625,263.67169189453125,0.1307826042175293,1576.4451904296875,148.5027618408203,0.20384377241134644,1566.9371337890625,260.2890930175781,0.38448014855384827,1568.8460693359375,260.0403137207031,0.9176903367042542,1570.1705322265625,257.5521545410156,0.13621476292610168
1121,1711.6651611328125,264.0243225097656,0.056854963302612305,1566.8843994140625,266.9110107421875,0.22459539771080017,1567.0999755859375,261.9111022949219,0.19556963443756104,1569.512939453125,261.8343811035156,0.9484450817108154,1571.5269775390625,258.89599609375,0.19984549283981323
1122,1712.853759765625,265.1910095214844,0.04137682914733887,1567.361328125,261.52508544921875,0.32548558712005615,1568.17138671875,260.9794921875,0.15552419424057007,1569.641845703125,263.25506591796875,0.8942914009094238,1586.8807373046875,340.120361328125,0.8731439113616943
1123,1713.0548095703125,265.8356628417969,0.04958981275558472,1566.627197265625,266.98956298828125,0.3721030652523041,1567.8563232421875,265.5682373046875,0.4030626118183136,1569.4605712890625,265.7462158203125,0.7470307350158691,1592.5404052734375,358.9128723144531,0.8538563847541809
1124,1569.1671142578125,277.85284423828125,0.050420284271240234,1564.151611328125,267.5956726074219,0.38944289088249207,1568.8660888671875,269.957763671875,0.49470746517181396,1569.640869140625,271.6819763183594,0.5923094153404236,1600.5013427734375,370.53424072265625,0.890699565410614
1125,1568.5645751953125,277.5970153808594,0.0526198148727417,1564.0770263671875,267.2818298339844,0.34736770391464233,1568.8819580078125,270.0751647949219,0.7148029208183289,1568.6748046875,271.3634338378906,0.4522782266139984,1604.4189453125,387.7864990234375,0.9251603484153748
1126,1568.751708984375,279.0669250488281,0.05830708146095276,1565.2255859375,296.9986877441406,0.42875030636787415,1568.8963623046875,269.8574523925781,0.6132134795188904,1569.4603271484375,271.70440673828125,0.4621327221393585,1607.5413818359375,405.888427734375,0.6650527119636536
1127,1568.7987060546875,278.9047546386719,0.0632999837398529,1565.8609619140625,296.5397644042969,0.2632142901420593,1568.4058837890625,273.7359924316406,0.7135084271430969,1570.11181640625,273.3076171875,0.4415581524372101,1571.0194091796875,272.3744201660156,0.49026814103126526
1128,1520.5728759765625,204.29393005371094,0.09327992796897888,1560.010009765625,289.09869384765625,0.5179622173309326,1562.6439208984375,279.8589172363281,0.1375901997089386,1710.9365234375,275.6362609863281,0.25044840574264526,1565.9478759765625,278.42926025390625,0.8835867047309875
1129,1526.103759765625,214.0848846435547,0.15889862179756165,1691.483154296875,311.0020446777344,0.5673496723175049,1542.1298828125,361.8006591796875,0.6596325039863586,1544.8883056640625,361.31988525390625,0.8991584181785583,1525.5341796875,216.3048858642578,0.8798674941062927
1130,1532.7081298828125,217.31466674804688,0.2359493374824524,1524.829345703125,223.16165161132812,0.8219349384307861,1542.93896484375,363.7310485839844,0.652047336101532,1545.6221923828125,363.7127685546875,0.866248369216919,1530.462890625,219.56488037109375,0.7419992089271545
1131,1536.9744873046875,222.4559783935547,0.5393145084381104,1531.619384765625,225.2523956298828,0.8096040487289429,1542.378662109375,363.2785949707031,0.6541574001312256,1545.10888671875,363.3209533691406,0.8700353503227234,1572.965087890625,248.92234802246094,0.2469625473022461
1132,1568.1893310546875,243.30459594726562,0.3085588216781616,1542.596435546875,229.41014099121094,0.8691027164459229,1542.9593505859375,363.77679443359375,0.6484088897705078,1545.6610107421875,363.6529235839844,0.8679951429367065,1558.7867431640625,236.06915283203125,0.884783923625946
1133,1555.001953125,232.20777893066406,0.5285559892654419,1547.140625,239.43582153320312,0.8821045160293579,1544.10400390625,364.6608581542969,0.5319556593894958,1546.7080078125,364.29473876953125,0.9013478755950928,1555.40087890625,236.59341430664062,0.7795162200927734
1134,1559.254638671875,236.2799072265625,0.5327457785606384,1554.9000244140625,239.61756896972656,0.9157510995864868,1544.5670166015625,364.988525390625,0.5252097249031067,1547.124267578125,364.5781555175781,0.8974041938781738,1567.5335693359375,188.61402893066406,0.6950353384017944
1135,1558.652099609375,237.74761962890625,0.5536382794380188,1556.7034912109375,241.2150421142578,0.9192987084388733,1544.7783203125,364.9070739746094,0.4980551302433014,1547.445556640625,364.555908203125,0.8989111185073853,1584.0042724609375,186.4456024169922,0.9091881513595581
1136,1560.8155517578125,237.06968688964844,0.7025512456893921,1560.0755615234375,239.37307739257812,0.9389375448226929,1544.4058837890625,365.16778564453125,0.5271505117416382,1547.07568359375,364.92474365234375,0.8995686769485474,1598.1031494140625,179.97695922851562,0.9271707534790039
1137,1560.3377685546875,229.12167358398438,0.7271978259086609,1637.4852294921875,212.99453735351562,0.932243824005127,1544.1044921875,364.9092712402344,0.5448045134544373,1546.8267822265625,364.6886901855469,0.9008512496948242,1602.867919921875,164.19252014160156,0.9562510251998901
1138,1559.2850341796875,222.603271484375,0.6304417252540588,1557.5732421875,226.65492248535156,0.9024288654327393,1544.2244873046875,365.1480407714844,0.5500003695487976,1546.9659423828125,364.9150390625,0.8962538242340088,1608.076416015625,154.29124450683594,0.9524563550949097
1139,1561.51171875,211.14279174804688,0.6838160753250122,1558.16064453125,220.6260528564453,0.9278874397277832,1544.966796875,367.10699462890625,0.5847405791282654,1547.7626953125,365.7527770996094,0.8749219179153442,1611.5557861328125,145.27713012695312,0.9754002094268799
1140,1560.85986328125,202.66896057128906,0.5033230781555176,1559.23876953125,211.57757568359375,0.9401951432228088,1543.8626708984375,365.06292724609375,0.34531867504119873,1546.507080078125,365.1336364746094,0.9511110782623291,1624.6326904296875,140.1052703857422,0.9900635480880737
1141,1567.98828125,186.31045532226562,0.38255947828292847,1668.1646728515625,193.85623168945312,0.8535380959510803,1544.6097412109375,365.32147216796875,0.36998164653778076,1547.207275390625,365.24609375,0.9375051259994507,1622.927001953125,124.06942749023438,0.9924997091293335
1142,1567.8326416015625,182.92625427246094,0.3467785716056824,1668.3477783203125,185.10939025878906,0.8781044483184814,1544.4810791015625,364.7653503417969,0.39834368228912354,1547.077392578125,364.74871826171875,0.9336817860603333,1624.202880859375,116.22657775878906,0.9938585758209229
1143,1570.6279296875,184.76856994628906,0.1694747507572174,1669.5130615234375,178.55059814453125,0.900210976600647,1544.381591796875,363.8727111816406,0.3684912919998169,1704.3045654296875,283.3468933105469,0.9638621211051941,1614.22265625,116.16361236572266,0.970177173614502
1144,1570.16748046875,185.7193145751953,0.1602364480495453,1667.2564697265625,172.9729766845703,0.8694050312042236,1544.166748046875,363.58367919921875,0.3759424090385437,1701.583251953125,289.9957580566406,0.9693528413772583,1611.621337890625,121.4384994506836,0.9514544010162354
1145,1672.3084716796875,179.87698364257812,0.17581608891487122,1671.35009765625,183.9286651611328,0.7881867289543152,1543.90966796875,363.08306884765625,0.4166787266731262,1703.7803955078125,284.1667175292969,0.9600059986114502,1637.994140625,131.83209228515625,0.9927203059196472
1146,1689.8175048828125,196.1088409423828,0.2626029849052429,1686.877685546875,201.1963653564453,0.6058937311172485,1543.904052734375,363.0187683105469,0.4327782988548279,1704.51708984375,283.8317565917969,0.9476953744888306,1618.9537353515625,216.47865295410156,0.5940065383911133
1147,1712.3238525390625,133.43719482421875,0.23482009768486023,1699.836181640625,201.48072814941406,0.6398831009864807,1544.02685546875,363.2337951660156,0.42503300309181213,1704.4052734375,282.4268493652344,0.9568723440170288,1699.01123046875,197.35252380371094,0.7213907837867737
1148,1708.3333740234375,197.93894958496094,0.15637293457984924,1566.9019775390625,198.9869384765625,0.4352574050426483,1544.21875,363.4964599609375,0.3561258316040039,1547.0345458984375,363.43280029296875,0.9410607814788818,1706.37158203125,137.9234161376953,0.7862973809242249
1149,1713.5142822265625,134.21937561035156,0.3335341811180115,1625.319091796875,212.7412109375,0.5182536244392395,1544.115966796875,363.53155517578125,0.35355716943740845,1546.942138671875,363.47186279296875,0.9428764581680298,1636.0440673828125,212.5821533203125,0.6047931909561157
1150,1705.573974609375,190.13052368164062,0.2016887068748474,1704.3070068359375,196.04196166992188,0.5757128596305847,1544.5079345703125,363.7431640625,0.3283061385154724,1547.2757568359375,363.6446838378906,0.9426718950271606,1709.6724853515625,100.14920806884766,0.6585053205490112
1151,1709.7606201171875,187.87710571289062,0.16936630010604858,1707.9903564453125,192.8243408203125,0.5701808929443359,1544.645263671875,363.6529541015625,0.3564033508300781,1547.31396484375,363.55743408203125,0.9277405142784119,1726.1307373046875,96.27311706542969,0.8561909198760986
1152,1719.9195556640625,187.51902770996094,0.36411333084106445,1719.1185302734375,190.78549194335938,0.597767174243927,1544.50732421875,363.73504638671875,0.39174532890319824,1547.230224609375,363.58917236328125,0.9218699932098389,1728.8985595703125,113.70386505126953,0.9275643229484558
1153,1732.4940185546875,184.4327850341797,0.12688234448432922,1729.8448486328125,187.9609832763672,0.6058111190795898,1544.46533203125,363.81756591796875,0.393637478351593,1547.2080078125,363.70159912109375,0.9218253493309021,1734.1380615234375,113.75747680664062,0.8498305082321167
1154,1735.9390869140625,184.26136779785156,0.28961801528930664,1735.2791748046875,187.21827697753906,0.5750894546508789,1544.205078125,363.72088623046875,0.3483540415763855,1546.96240234375,363.6296691894531,0.9405853748321533,1737.481201171875,104.34957885742188,0.6501190662384033
1155,1737.0111083984375,183.56797790527344,0.30635905265808105,1735.7313232421875,183.4276123046875,0.5638718605041504,1544.011962890625,363.6037292480469,0.3494095802307129,1546.783203125,363.5101013183594,0.9427444338798523,1704.80322265625,291.0278625488281,0.639529824256897
1156,1737.1053466796875,183.3568115234375,0.34113016724586487,1736.353759765625,183.1790313720703,0.6141948699951172,1544.155029296875,363.50933837890625,0.42698848247528076,1546.859619140625,363.41229248046875,0.9234221577644348,1728.640625,101.75627136230469,0.9397192001342773
1157,1737.2808837890625,183.3191375732422,0.3617599606513977,1735.6123046875,182.668212890625,0.6774591207504272,1543.8101806640625,363.4440612792969,0.4332849085330963,1546.5382080078125,363.38787841796875,0.9266908764839172,1704.1513671875,290.8702392578125,0.7333475947380066
1158,1737.408447265625,182.6083221435547,0.2239108383655548,1736.3929443359375,187.3101348876953,0.6103333234786987,1542.892578125,362.8804931640625,0.39746272563934326,1545.7314453125,362.8408508300781,0.9429622888565063,1702.5703125,291.1598815917969,0.8288754224777222
1159,1737.9454345703125,183.2649383544922,0.21727430820465088,1736.451904296875,188.27975463867188,0.5073261260986328,1542.4195556640625,362.121337890625,0.44805148243904114,1545.3038330078125,362.1546936035156,0.934356153011322,1684.74169921875,166.25180053710938,0.7539455890655518
1160,1737.066162109375,183.21029663085938,0.19186434149742126,1640.3370361328125,133.33676147460938,0.7022498250007629,1541.4298095703125,360.6345520019531,0.41479140520095825,1545.0130615234375,361.15533447265625,0.9457509517669678,1701.1134033203125,287.7035217285156,0.7162872552871704
1161,1735.7178955078125,184.15138244628906,0.22652441263198853,1640.876220703125,132.1012725830078,0.8728764057159424,1540.078369140625,359.6965026855469,0.33933597803115845,1543.5626220703125,360.7237854003906,0.9579533934593201,1710.4224853515625,262.2018737792969,0.5878086090087891
1162,1735.32275390625,184.55645751953125,0.23063743114471436,1640.5723876953125,132.9486083984375,0.8642772436141968,1540.0181884765625,359.36578369140625,0.29817014932632446,1541.6400146484375,359.6329650878906,0.9702546000480652,1704.7840576171875,275.6895446777344,0.6921333074569702
1163,1734.420166015625,162.71388244628906,0.49500030279159546,1641.8428955078125,131.5293426513672,0.7853710055351257,1734.0899658203125,162.08380126953125,0.528946578502655,1540.6650390625,357.606689453125,0.9678892493247986,1705.6439208984375,275.8017883300781,0.7888480424880981
1164,1727.37890625,156.42160034179688,0.43969523906707764,1641.6031494140625,131.52291870117188,0.7581644058227539,1534.6300048828125,347.6353759765625,0.3994891345500946,1535.4276123046875,348.4734191894531,0.918285608291626,1709.393310546875,273.61553955078125,0.8287087678909302
1165,1723.8497314453125,154.0522918701172,0.5660248398780823,1641.7900390625,134.99014282226562,0.4319554269313812,1724.3009033203125,153.61419677734375,0.3567604422569275,1543.9486083984375,272.49151611328125,0.8619112968444824,1711.0343017578125,273.7320556640625,0.8658454418182373
